Date,Open,High,Low,Close,Adj Close,Volume
1985-01-01,0.000000,4.968750,4.328125,4.687500,1.715641,8536000
1985-02-01,0.000000,4.750000,4.406250,4.468750,1.635577,13904800
1985-03-01,0.000000,4.734375,4.296875,4.593750,1.681328,7308800
1985-04-01,0.000000,5.031250,4.437500,4.968750,1.818580,13404800
1985-05-01,0.000000,5.375000,4.812500,5.187500,1.898643,13924800
1985-06-01,0.000000,5.515625,5.125000,5.437500,1.990143,8670400
1985-07-01,0.000000,5.546875,4.937500,5.156250,1.887206,7009600
1985-08-01,0.000000,5.250000,4.625000,4.718750,1.727079,19220000
1985-09-01,0.000000,4.734375,4.234375,4.390625,1.606984,6800800
1985-10-01,0.000000,4.906250,4.343750,4.890625,1.789986,10732800
1985-11-01,0.000000,5.296875,4.890625,5.203125,1.904361,13826400
1985-12-01,0.000000,5.890625,5.031250,5.656250,2.070207,10688000
1986-01-01,0.000000,5.656250,5.000000,5.406250,1.978706,16060000
1986-02-01,0.000000,6.421875,5.375000,6.421875,2.350428,19519200
1986-03-01,0.000000,6.500000,6.109375,6.187500,2.264646,13998400
1986-04-01,0.000000,6.937500,6.000000,6.687500,2.447647,13957600
1986-05-01,0.000000,6.937500,6.328125,6.937500,2.539149,37605600
1986-06-01,6.906250,6.937500,6.468750,6.750000,2.470524,6739200
1986-07-01,6.781250,6.843750,5.718750,5.953125,2.193885,15153600
1986-08-01,5.937500,6.406250,5.828125,6.375000,2.349358,38368000
1986-09-01,6.343750,6.375000,5.250000,5.656250,2.100088,13922400
1986-10-01,5.656250,5.812500,5.421875,5.531250,2.053679,5120000
1986-11-01,5.500000,5.609375,5.125000,5.437500,2.018869,14712800
1986-12-01,5.500000,6.187500,5.250000,5.375000,1.995664,14648800
1987-01-01,5.437500,6.187500,5.281250,6.000000,2.249436,12422000
1987-02-01,6.062500,6.343750,5.937500,6.218750,2.331447,13261600
1987-03-01,6.156250,6.718750,6.093750,6.312500,2.366595,12605200
1987-04-01,6.250000,6.531250,5.312500,5.906250,2.233142,10643600
